UPC 13 digit,Geography,Time,Product_x,Unit Sales,Volume Sales,Dollar Sales,Total Ounces,Price per Unit,Package,Cooked Info,Price per Volume,Unit Sales Any Merch,Unit Sales Price Reductions Only,Unit Sales Feature Only,Unit Sales Display Only,Dollar Sales Any Merch,Dollar Sales Feature Only,Dollar Sales Display Only,Incremental Units,Incremental Volume,Incremental Dollars,ACV Weighted Distribution,Flavor / Scent,Form,Brand Name
850004207471,Southeast,Week Ending 10-11-20,BEYOND MEAT BEYOND BREAKFAST SAUSAGE FROZEN REGULAR MEAT SUBSTITUTE LINK 8.3 OZ - 0850004207471,193540.02769303322,100408.56636714564,1011550.4825388038,1402.7,5.303461558160631,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,10.222555046570221,101142.8614563942,82113.4513168335,5885.784259200096,12710.89147901535,474166.0575617719,22936.638433179854,67861.52894869566,35699.980301804964,18521.149775758335,108243.94744276049,4.256234353402643,REGULAR,LINK,BEYOND
850004207781,Southeast,Week Ending 09-27-20,BEYOND MEAT REFRIGERATED ITALIAN MEAT SUBSTITUTE MEATBALL 10 OZ - 0850004207781,479038.5841416362,299399.1150885226,2783430.3312640237,1710.0,5.860629399706974,PLASTIC CONTAINER,VALUE NOT AVAILABLE,9.377007039531158,162595.53345010374,125237.19159588909,10414.94617652893,26218.316848874092,850202.413203984,48866.73817667604,146147.33978978277,64620.19345614662,40387.62092095518,229344.1905958742,15.117481691566214,ITALIAN,MEATBALL,BEYOND
850004207881,Southeast,Week Ending 06-21-20,BEYOND MEAT COOKOUT CLASSIC FROZEN REGULAR MEAT SUBSTITUTE BURGER PATTY 40 OZ - 0850004207881,122696.6907311678,306741.7268279195,2051092.4465354,3720.0,17.344410930898643,BOX,VALUE NOT AVAILABLE,6.9377643723594575,58626.99460089207,44157.41639351845,156.0,14200.578207373619,919048.1064061379,2462.02,235142.84251651526,21872.7044956111,54681.76124061827,260255.5034676424,6.517980692801214,REGULAR,BURGER PATTY,BEYOND
850004207981,Southeast,Week Ending 05-22-22,BEYOND MEAT FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 20 OZ - 0850004207981,40117.115183877184,50146.393979846485,451092.7675940145,1700.0,11.161372908776785,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,8.929098327021428,11471.65149486065,9902.870557427406,1541.0,27.780937433242798,117045.01576648593,17871.329999999998,329.6844943714142,5164.5195072490915,6455.649375821025,42459.031069905395,2.3908048246327307,ITALIAN,MEATBALL,BEYOND
850010430201,Southeast,Week Ending 09-20-20,UPTONS NATURALS REFRIGERATED REGULAR MEAT SUBSTITUTE LINK 10 OZ - 0850010430201,3345.038621068001,2090.6491381675005,18439.016471512317,560.0,5.496259653839053,VACUUM PACKED,VALUE NOT AVAILABLE,8.794015446142485,1072.0060459375381,1071.0060459375381,0.0,1.0,4971.62230790019,0.0,1.1,391.9705055952072,244.9815667141229,1207.1252395629883,0.2849955704861567,REGULAR,LINK,UPTONS NATURALS
850014161191,Southeast,Week Ending 03-13-22,MEATLESS FARM FROZEN CHICKEN MEAT SUBSTITUTE CUTLET 7 OZ - 0850014161191,1566.3185999393463,685.264387473464,4048.1062270736693,497.0,4.446417859977788,BOX,COOK THOROUGHLY,10.163240822806372,363.52641665935516,361.3721126317978,0.0,2.154304027557373,472.94445583701133,0.0,9.522404589653014,198.29635875585603,86.7546571337672,-163.5287707856607,0.10842367181244594,CHICKEN,CUTLET,MEATLESS FARM
850014161281,Southeast,Week Ending 10-17-21,MEATLESS FARM REFRIGERATED BREAKFAST SAUSAGE MEAT SUBSTITUTE LINK 7.56 OZ - 0850014161281,2296.289405107498,1084.996743913293,7077.730703847408,778.68,4.690219827191813,BOX,VALUE NOT AVAILABLE,9.926391168659922,657.0259286165237,653.9295846223831,0.0,3.096343994140625,1015.4646742904187,0.0,15.45075653076172,513.4751337581671,242.6170010840788,430.3239636337477,0.13034634027034742,BREAKFAST SAUSAGE,LINK,MEATLESS FARM
850014669031,Southeast,Week Ending 03-01-20,ZEN BURGER FROZEN ORIGINAL MEAT SUBSTITUTE BURGER PATTY 10.5 OZ - 0850014669031,8693.39071547985,5705.472326569426,48301.86602155924,1060.5,5.4023102480607985,BOX,VALUE NOT AVAILABLE,8.231464647357608,2522.7091867923737,2522.7091867923737,0.0,0.0,11058.818182290792,0.0,0.0,1464.6623869985297,961.2579210944883,4736.304067977926,1.34888232938215,ORIGINAL,BURGER PATTY,ZEN BURGER
850015646011,Southeast,Week Ending 06-07-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0850015646011,1794.4433245658875,897.2216622829437,8260.072508336305,848.0,4.19567457548876,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,8.39134915097752,473.45859456062317,446.45859456062317,0.0,27.0,1690.4404021239282,0.0,114.2,163.7047858936703,81.8523930385578,293.2517792343019,0.13819525060112448,REGULAR,BURGER,TASTE THE GOOD IN LIFE OZO
850015646021,Southeast,Week Ending 06-07-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED REGULAR MEAT SUBSTITUTE GROUND 12 OZ - 0850015646021,1584.3143973350525,1188.2357980012894,10354.594445034265,1536.0,6.416627134089144,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,8.555502845452192,326.7369829416275,322.7369829416275,0.0,4.0,1319.8705220103263,0.0,12.96,138.63752351773866,103.9781426642529,133.94187752637225,0.11879565769931598,REGULAR,GROUND,TASTE THE GOOD IN LIFE OZO
850015646031,Southeast,Week Ending 11-22-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED MEXICAN MEAT SUBSTITUTE GROUND 12 OZ - 0850015646031,668.6991144418716,501.52433583140373,4246.5045307028295,1260.0,6.337689234875796,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,8.450252313167729,124.49496185779572,114.41001689434052,0.0,10.0849449634552,576.1797833859921,0.0,37.013765294551845,39.33422956464284,29.500672352296064,66.06683949678445,0.030354905002309196,MEXICAN,GROUND,TASTE THE GOOD IN LIFE OZO
850015646181,Southeast,Week Ending 11-08-20,TASTE THE GOOD IN LIFE OZO REFRIGERATED ORIGINAL MEAT SUBSTITUTE BREAKFAST PATTY 7 OZ - 0850015646181,15963.9460657835,6984.2264037802815,43928.4072900784,959.0,3.005684305174524,BOX,VALUE NOT AVAILABLE,6.870135554684626,8465.613183140755,6884.48653793335,21.67821228504181,1559.4484329223633,19813.635420554878,72.34731778502464,4632.917626978159,4102.491669243382,1794.8401091260348,5555.046523208969,1.1943658270213726,ORIGINAL,BREAKFAST PATTY,TASTE THE GOOD IN LIFE OZO
850015646271,Southeast,Week Ending 03-14-21,TASTE THE GOOD IN LIFE OZO FROZEN SMOKY MEAT SUBSTITUTE BURGER PATTY 12 OZ - 0850015646271,13437.6185683012,10078.2139262259,86215.07516525507,1308.0,6.008008735990037,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,8.010678314653383,6820.774154543877,5894.744431376457,458.4004338979721,448.4059680700302,38902.02857870221,3128.994995895624,2987.427574532032,2779.3792893238247,2084.5344651138807,10508.5385279128,1.6487112620265487,SMOKY,BURGER PATTY,TASTE THE GOOD IN LIFE OZO
850015646281,Southeast,Week Ending 03-14-21,TASTE THE GOOD IN LIFE OZO FROZEN BREAKFAST SAUSAGE MEAT SUBSTITUTE PATTY 10 OZ - 0850015646281,13410.52740073204,8381.579625457525,76544.56987404823,1200.0,5.466890521043969,RESEALABLE PLASTIC BAG,FULLY COOKED,8.74702483367035,6102.319793105125,5455.070711612701,365.82606995105743,257.0705398321152,30582.00336591959,2150.4553071415426,1485.72936571002,2142.2939056967225,1338.9336903925423,6760.1739007091055,1.5674728325863758,BREAKFAST SAUSAGE,PATTY,TASTE THE GOOD IN LIFE OZO
850015646301,Southeast,Week Ending 07-25-21,TASTE THE GOOD IN LIFE OZO FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 12 OZ - 0850015646301,8122.367065310478,6091.775298982859,47771.07222375274,1092.0,5.549451811933655,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,7.399269082578208,3908.5995388031006,3766.0201575756073,0.0,142.5793812274933,19601.733249431847,0.0,853.701345858574,2117.5865772466714,1588.1899360762166,7222.0014731595265,1.2852608180419047,ITALIAN,MEATBALL,TASTE THE GOOD IN LIFE OZO
850015646411,Southeast,Week Ending 07-11-21,TASTE THE GOOD IN LIFE OZO FROZEN CHICKEN MEAT SUBSTITUTE PATTY 10 OZ - 0850015646411,80.45357322692871,50.283483266830444,481.91690362930296,360.0,5.989999999999999,BOX,VALUE NOT AVAILABLE,9.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020165975401700776,CHICKEN,PATTY,TASTE THE GOOD IN LIFE OZO
850020078201,Southeast,Week Ending 09-25-22,NOTCO NOT BURGER FROZEN REGULAR MEAT SUBSTITUTE PATTY 16 OZ - 0850020078201,113.28734576702118,113.28734576702118,1035.0450495898724,192.0,7.923323311904261,BOX,VALUE NOT AVAILABLE,7.923323311904261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087227660063689,REGULAR,PATTY,NOTCO NOT BURGER
850020260111,Southeast,Week Ending 11-06-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE PATTY 24 OZ - 0850020260111,7635.5146744603835,11453.272011690575,115265.92697157871,1464.0,15.327039691572276,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,10.218026461048185,2896.5684876441956,2896.5684876441956,0.0,0.0,37370.0330284822,0.0,0.0,1220.2148194554695,1830.32223537417,11412.433256285447,2.0677431854982653,REGULAR,PATTY,ACTUAL VEGGIES
850020260121,Southeast,Week Ending 11-06-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE BURGER 24 OZ - 0850020260121,3017.770493030548,4526.655739545822,44596.18873056293,1464.0,15.257669720967899,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,10.171779813978599,1030.4054033756256,1030.4054033756256,0.0,0.0,12548.216969647407,0.0,0.0,353.0778799571067,529.6168220140356,2267.653485451859,1.0332759922851265,REGULAR,BURGER,ACTUAL VEGGIES
850020260141,Southeast,Week Ending 11-06-22,ACTUAL VEGGIES FROZEN REGULAR MEAT SUBSTITUTE BURGER 24 OZ - 0850020260141,4387.466154694557,6581.199232041836,60590.81440098882,1464.0,13.99172011411522,RESEALABLE PLASTIC BAG,COOK THOROUGHLY,9.327813409410146,1319.224102973938,1319.224102973938,0.0,0.0,15663.571526238919,0.0,0.0,529.6242858361463,794.4364322135236,4702.127363256973,1.4225308143245086,REGULAR,BURGER,ACTUAL VEGGIES
850022124241,Southeast,Week Ending 10-29-23,MINGS BINGS FROZEN REGULAR MEAT SUBSTITUTE BINGS 8.8 OZ - 0850022124241,65.85299444198608,36.21914694309235,333.73265480279923,88.0,5.046942888389485,BOX,VALUE NOT AVAILABLE,9.17625979707179,3.0699939727783203,0.0,0.0,3.0699939727783203,15.31926992416382,0.0,15.31926992416382,1.8830093474263379,1.035655141084486,8.95804952970986,0.047222893232834906,REGULAR,BINGS,MINGS BINGS
850027315011,Southeast,Week Ending 03-13-22,HILARYS FROZEN SOUTHWEST ADZUKI BEAN MEAT SUBSTITUTE BURGER 10 OZ - 0850027315011,762.508712053299,476.56794503331184,3686.9842490911483,840.0,4.82836067167157,BOX,VALUE NOT AVAILABLE,7.725377074674511,74.09179091453552,74.09179091453552,0.0,0.0,349.3650864028931,0.0,0.0,30.77464424196811,19.234152574012548,133.2315270875275,0.07547909191385088,SOUTHWEST ADZUKI BEAN,BURGER,HILARYS
850027315041,Southeast,Week Ending 12-17-23,HILARYS FROZEN ROOT VEGGIE MEAT SUBSTITUTE BURGER 10 OZ - 0850027315041,21.43305492401123,13.395659327507019,102.3148265171051,30.0,5.074129618510514,BOX,VALUE NOT AVAILABLE,8.118607389616821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06070151959993338,ROOT VEGETABLE,BURGER,HILARYS
850027315931,Southeast,Week Ending 12-17-23,HILARYS FROZEN MEDITERRANEAN MEAT SUBSTITUTE PATTY 10.8 OZ - 0850027315931,35.19718885421753,23.758102476596832,228.4297556638718,32.400000000000006,6.489999999999999,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,9.614814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10691759423588852,MEDITERRANEAN,PATTY,HILARYS
850027315951,Southeast,Week Ending 12-17-23,HILARYS FROZEN CHICKPEA & CURRY MEAT SUBSTITUTE BITE 10.8 OZ - 0850027315951,28.98992931842804,19.568202289938924,185.38243865609167,32.400000000000006,6.444742726834073,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,9.547767002717146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08937208944052626,CHICK PEAS & CURRY,BITE,HILARYS
850027315971,Southeast,Week Ending 12-17-23,HILARYS FROZEN TOMATO & SPINACH MEAT SUBSTITUTE PATTY 10.8 OZ - 0850027315971,29.050937056541443,19.609382513165475,188.54058149695396,32.400000000000006,6.489999999999999,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,9.614814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342448088131082,TOMATO & SPINACH,PATTY,HILARYS
850028035001,Southeast,Week Ending 07-25-21,EVERYTHING LEGENDARY REFRIGERATED LIGHTLY SEASONED MEAT SUBSTITUTE GROUND 12 OZ - 0850028035001,27363.323877096176,20522.492907822132,253719.9108682716,1536.0,9.308449806766891,VACUUM PACKED,VALUE NOT AVAILABLE,12.411266409022522,9160.858976364136,7200.517520308495,1691.5529491901398,265.335040807724,70174.4120298326,9844.13360518694,2562.9801741707324,3263.5165040625643,2447.637376500467,14810.600660602004,2.7004778261938456,LIGHTLY SEASONED,GROUND,EVERYTHING LEGENDARY
850028035011,Southeast,Week Ending 07-25-21,EVERYTHING LEGENDARY FROZEN REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0850028035011,1875.1145422458649,937.5572711229324,10867.888223816157,728.0,5.91537716508181,BOX,VALUE NOT AVAILABLE,11.83075433016362,545.004632472992,420.00463247299194,0.0,125.0,2821.5310370016095,0.0,806.1,194.99529540169445,97.49764752948349,803.2665359791167,0.12153501094756071,REGULAR,BURGER,EVERYTHING LEGENDARY
850028035021,Southeast,Week Ending 02-26-23,EVERYTHING LEGENDARY FROZEN CHEESE MEAT SUBSTITUTE BURGER 8 OZ - 0850028035021,702.0147708654404,351.0073854327202,4468.175811735391,360.0,6.47836619880926,BOX,VALUE NOT AVAILABLE,12.95673239761852,202.00383186340332,202.00383186340332,0.0,0.0,1077.682541476488,0.0,0.0,50.40083833101891,25.20041904628538,156.10737875489409,0.12755623555008294,CHEESE,BURGER,EVERYTHING LEGENDARY
850034905821,Southeast,Week Ending 05-07-23,TATTOOED CHEF FROZEN BARBEQUE MEAT SUBSTITUTE PATTY 10 OZ - 0850034905821,1108.6095451116562,692.8809656947851,5332.582459335327,290.0,4.814138637638486,BOX,COOK THOROUGHLY,7.702621820221576,178.37785148620605,178.37785148620605,0.0,0.0,774.3088170278072,0.0,0.0,39.60390058950634,24.752437793935655,127.20629881376823,0.27032216583932195,BARBEQUE,PATTY,TATTOOED CHEF
850034905841,Southeast,Week Ending 05-07-23,TATTOOED CHEF FROZEN BASIL PESTO MEAT SUBSTITUTE PATTY 10 OZ - 0850034905841,808.0175037384033,505.0109398365021,3856.4346772432327,230.0,4.415598444070755,BOX,COOK THOROUGHLY,7.064957510513207,143.0034009218216,143.0034009218216,0.0,0.0,615.765555101633,0.0,0.0,37.010719377994405,23.13169968575231,131.88855664574592,0.17826308504553592,BASIL PESTO,PATTY,TATTOOED CHEF
850565007241,Southeast,Week Ending 01-12-20,HODO REFRIGERATED CAJUN MEAT SUBSTITUTE BURGER PATTY 8 OZ - 0850565007241,1992.363127708435,996.1815638542175,10277.57009039998,296.0,5.143523734399111,BOX,READY TO EAT,10.287047468798223,567.1126581430435,566.1126581430435,0.0,1.0,2546.130074118376,0.0,4.69,223.14689849169733,111.57344886749887,805.9350862991905,0.25474545274039534,CAJUN,BURGER PATTY,HODO
852629004291,Southeast,Week Ending 12-12-21,BEYOND MEAT FROZEN SWEDISH MEAT SUBSTITUTE MEATBALL 9 OZ - 0852629004291,1.1329350471496582,0.6372759640216827,3.1042420291900634,9.0,2.74,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,4.871111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030773334040597226,SWEDISH,MEATBALL,BEYOND
852629004581,Southeast,Week Ending 01-12-20,BEYOND MEAT BEYOND BURGER REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER PATTY 8 OZ - 0852629004581,7319225.40729583,3659612.703647915,34945195.52612503,1664.0,5.124059407787302,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,10.248118815574603,3873977.2401030455,1479419.8334089518,1663699.7090184689,378512.8366009388,15297603.49183134,5766481.532252252,1979317.9305739154,2271786.431953166,1135893.2160717726,6375259.360206316,50.804334598486214,REGULAR,BURGER PATTY,BEYOND
852629004601,Southeast,Week Ending 01-12-20,BEYOND MEAT FROZEN REGULAR MEAT SUBSTITUTE CRUMBLE 10 OZ - 0852629004601,768691.70971006,480432.3185687875,3504904.8488503713,2080.0,4.747592479073514,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,7.596147966517622,180589.90179944038,128024.72119402885,44018.26714205742,7999.451071023941,607616.6943896986,130350.70028983474,36625.83862178087,110335.47534015654,68959.67206539883,257890.0784616028,28.0141336765439,REGULAR,CRUMBLE,BEYOND
852629004611,Southeast,Week Ending 01-12-20,BEYOND MEAT FROZEN FEISTY MEAT SUBSTITUTE CRUMBLE 10 OZ - 0852629004611,390454.25110102724,244033.90693814203,1843863.762349348,2080.0,4.966307477988749,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,7.946091964781997,110996.21868898488,78185.80643475056,27224.728096505176,4974.483427524567,411473.00097970926,98964.5124162909,23354.404717220066,70349.21542463348,43968.259644278754,204348.15076548394,14.585579828228854,FEISTY,CRUMBLE,BEYOND
852629004751,Southeast,Week Ending 01-12-20,BEYOND MEAT BEYOND SAUSAGE REFRIGERATED HOT ITALIAN MEAT SUBSTITUTE LINK 14 OZ - 0852629004751,1698300.9586067097,1486013.338780871,13063472.619702283,2912.0,8.08633860627386,PLASTIC WRAP TRAY,READY TO COOK,9.241529835741552,733091.0868222713,305830.07314682007,271871.90040898323,104936.26382315159,4531006.6550556095,1480767.629813403,804991.4739837706,374112.4631902092,327348.40538116667,1485636.8779026864,28.924626612547055,HOT ITALIAN,LINK,BEYOND
852629004761,Southeast,Week Ending 06-07-20,BEYOND MEAT BEYOND SAUSAGE REFRIGERATED SWEET ITALIAN MEAT SUBSTITUTE LINK 14 OZ - 0852629004761,28361.753953695297,24816.534709483385,200601.7283627069,2618.0,7.143285188896563,PLASTIC WRAP TRAY,READY TO COOK,8.163754501596072,9533.400231480598,4271.8938854932785,3192.524387359619,2032.5622948408127,60018.38942456484,19268.03602897644,15214.909583183528,3472.2815824515283,3038.2463838768485,16090.397474257352,0.6176211268375741,SWEET ITALIAN,LINK,BEYOND
852629004771,Southeast,Week Ending 01-12-20,BEYOND MEAT BEYOND SAUSAGE REFRIGERATED ORIGINAL MEAT SUBSTITUTE LINK 14 OZ - 0852629004771,1625694.2743960582,1422482.490096551,12746760.73507987,2912.0,8.08503141746676,PLASTIC WRAP TRAY,READY TO COOK,9.240035905676297,686771.983148694,472465.0869730711,71869.57083368301,123744.2344442606,4484911.3043936165,412994.08806706546,891897.3676950955,360396.41812920925,315346.8658594742,1735871.5002016611,31.151728895752225,ORIGINAL,LINK,BEYOND
852629004891,Southeast,Week Ending 04-05-20,BEYOND MEAT BEYOND BREAKFAST SAUSAGE FROZEN CLASSIC MEAT SUBSTITUTE BREAKFAST PATTY 7.4 OZ - 0852629004891,2090914.3515360376,967047.8875854174,9185795.730309157,1450.4,4.571782662559983,BOX,VALUE NOT AVAILABLE,9.884935486616179,609891.3346248865,368008.0121278763,220790.22995471954,15086.615858197212,2203579.361748959,744589.4014125121,65959.81765927076,356499.28578123386,164880.91968910472,984133.5196214248,43.38709549238598,CLASSIC,BREAKFAST PATTY,BEYOND
852835008271,Southeast,Week Ending 11-14-21,BARVECUE FROZEN SEASON & LIME MEAT SUBSTITUTE SHREDS 10 OZ - 0852835008271,2436.0786949396133,1522.5491843372583,17131.51868101001,1120.0,7.38340619246322,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,11.813449907941154,905.3228136301041,819.5830484628677,60.48978006839752,25.249985098838806,5372.64222986579,463.0376586639881,159.78578404545783,387.39436007703716,242.12147509895271,1505.7117074719667,0.2155846772097234,SEASON & LIME,SHREDS,BARVECUE
852908007031,Southeast,Week Ending 06-06-21,DODONI FROZEN REGULAR MEAT SUBSTITUTE BURGER 7 OZ - 0852908007031,2860.8442692756653,1251.6193678081036,27353.2943522048,336.0,8.907132612732573,BOX,VALUE NOT AVAILABLE,20.35916025767445,822.2255700826645,812.434814453125,0.0,9.79075562953949,4320.677888122797,0.0,62.91078657031059,521.0027249546639,227.9386912738394,1234.932624196104,0.9180511593371571,REGULAR,BURGER,DODONI
853048005011,Southeast,Week Ending 01-12-20,GOOD SEED FROZEN SPICY ITALIAN HEMPSEED MEAT SUBSTITUTE BURGER PATTY 9 OZ - 0853048005011,207.55670285224915,116.75064535439014,1026.1421993994713,540.0,5.00578780707285,BOX,VALUE NOT AVAILABLE,8.899178323685067,11.152099013328552,11.152099013328552,0.0,0.0,27.768726543188095,0.0,0.0,6.985000687206707,3.9290629545297335,9.505590596798065,0.014889489493724676,SPICY ITALIAN HEMPSEED,BURGER PATTY,GOOD SEED
853048005051,Southeast,Week Ending 01-12-20,GOOD SEED FROZEN WILD MUSHROOM CAULIFLOWER HEMPSEED MEAT SUBSTITUTE BURGER 10.5 OZ - 0853048005051,549.7564835548401,360.80518015704155,2895.258260798454,1165.5,5.275769658017847,BOX,VALUE NOT AVAILABLE,8.038655581316238,20.665729999542236,20.665729999542236,0.0,0.0,73.64690285921097,0.0,0.0,6.667253143649226,4.375718283032092,7.2597673270100485,0.03019294421975129,WILD MUSHROOM CAULIFLOWER HEMPSEED,BURGER,GOOD SEED
853048005061,Southeast,Week Ending 01-12-20,GOOD SEED FROZEN CURRIED SWEET POTATO MEAT SUBSTITUTE BURGER 10.5 OZ - 0853048005061,239.4382996559143,157.14335606417657,1194.3608158516884,882.0,5.030045666222289,BOX,VALUE NOT AVAILABLE,7.664247548715967,11.536493062973022,11.536493062973022,0.0,0.0,34.74693831682205,0.0,0.0,6.2782563802010145,4.120419662325926,10.727068378206022,0.01544125085604273,CURRIED SWEET POTATO,BURGER,GOOD SEED
853048005091,Southeast,Week Ending 02-09-20,GOOD SEED FROZEN ALL AMERICAN MEAT SUBSTITUTE BURGER 10.5 OZ - 0853048005091,343.51788341999054,225.4507868885398,1986.9108016610146,966.0,5.672910067259519,BOX,VALUE NOT AVAILABLE,8.643775814809567,12.84523594379425,12.84523594379425,0.0,0.0,46.59277261018753,0.0,0.0,4.0829053041961885,2.679610751143958,1.2209626949027732,0.03568797271873152,ALL AMERICAN,BURGER,GOOD SEED
853404002263,Southeast,Week Ending 01-12-20,HODO SOY REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0853404002263,98883.0519771576,49441.5259885788,535218.9548925746,768.0,5.748838394329522,VACUUM PACKED,VALUE NOT AVAILABLE,11.497676788659044,32407.380044937134,32094.645712137222,249.49561035633087,63.23872244358063,139853.8253603673,775.8762938225269,334.02947103381155,19954.093932736836,9977.046970836423,68563.83056879115,11.64300143518456,REGULAR,BURGER,HODO
853404002264,Southeast,Week Ending 11-14-21,HODO REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 0853404002264,99828.45989567896,49914.22994783948,594039.5680215394,896.0,6.289886036912555,VACUUM PACKED,VALUE NOT AVAILABLE,12.57977207382511,35499.45046889782,35383.84274375439,10.538803219795227,105.06892192363739,176637.43914066197,52.588628066778185,583.1438108694554,18193.23656751181,9096.618284314643,67066.06521647407,10.223667402872687,REGULAR,BURGER,HODO
854262003001,Southeast,Week Ending 01-12-20,HILARYS EAT WELL FROZEN REGULAR MEAT SUBSTITUTE BURGER 6.4 OZ - 0854262003001,64370.18590652943,25748.07436261177,207671.53357007742,1254.4,3.381467827422964,PLASTIC BAG,VALUE NOT AVAILABLE,8.45366956855741,24856.35500061512,24523.50272810459,0.0,332.85227251052856,69514.20016836762,0.0,1141.6390096998216,10748.45648493334,4299.382589845935,21705.846594423547,2.1624138742650536,REGULAR,BURGER,HILARYS EAT WELL
854262003011,Southeast,Week Ending 01-12-20,HILARYS EAT WELL FROZEN SPICY GREEN CHILI MEAT SUBSTITUTE BURGER 6.4 OZ - 0854262003011,7820.981092453003,3128.392436981201,24967.064947702886,1228.8000000000002,3.3113351825571873,PLASTIC BAG,VALUE NOT AVAILABLE,8.278337956392969,2591.2509199380875,2398.7311981916428,0.0,192.5197217464447,7387.745973037481,0.0,627.6692970204354,1116.251608016371,446.5006437095412,2267.7595342879695,0.4131343833877412,SPICY GREEN CHILI,BURGER,HILARYS EAT WELL
854262003081,Southeast,Week Ending 01-12-20,HILARYS EAT WELL FROZEN REGULAR MEAT SUBSTITUTE BURGER 6.4 OZ - 0854262003081,5943.056508279795,2377.222603311918,18339.306700577472,1305.6000000000001,3.416016362182113,PLASTIC BAG,VALUE NOT AVAILABLE,8.540040905455282,1925.6976778278295,1925.6976778278295,0.0,0.0,4792.8044339284625,0.0,0.0,802.6676980808512,321.06707931951667,1125.8724123782256,0.23226656617321467,REGULAR,BURGER,HILARYS EAT WELL
854262003131,Southeast,Week Ending 01-12-20,HILARYS EAT WELL FROZEN ROOT VEGGIE MEAT SUBSTITUTE BURGER PATTY 6.4 OZ - 0854262003131,8341.636516451836,3336.654606580734,23948.205279358626,1043.2,3.525713413420062,BOX,VALUE NOT AVAILABLE,8.814283533550155,4505.380710840225,4505.380710840225,0.0,0.0,11291.561200797558,0.0,0.0,2901.785989907702,1160.7143955200372,5837.969781508595,0.4350019614540028,ROOT VEGETABLE,BURGER PATTY,HILARYS EAT WELL
854262003181,Southeast,Week Ending 01-12-20,HILARYS EAT WELL FROZEN BLACK RICE MEAT SUBSTITUTE BURGER 6.4 OZ - 0854262003181,8916.207412600517,3566.482965040207,24105.04804242253,1120.0,2.9320548398406343,PLASTIC BAG,VALUE NOT AVAILABLE,7.330137099601586,4723.308818221092,4636.794748187065,6.286327958106995,80.2277420759201,11161.344159553051,18.571895302534102,253.557658315897,2972.1475611622127,1188.8590223659633,5425.547867314748,0.38148775807315255,BLACK RICE,BURGER,HILARYS EAT WELL
854262003321,Southeast,Week Ending 01-12-20,HILARYS FROZEN FIESTA BLACK BEAN MEAT SUBSTITUTE BURGER PATTY 11 OZ - 0854262003321,17417.23370695114,11974.34817352891,84489.80850975872,2288.0,4.882217978983011,BOX,VALUE NOT AVAILABLE,7.101407969429834,5541.3912316560745,5356.4285542964935,85.20282733440399,99.759850025177,22096.598875883818,254.75645372986793,469.39989086151127,2383.2984340598164,1638.5176772158318,6259.971935188587,0.6132406598617377,FIESTA BLACK BEAN,BURGER PATTY,HILARYS
